"virus","animal","cors","corsCI1","corsCI2","pval","commonName","bootCI1","bootCI2"
"Bamboo rat coronavirus","Anser.albifrons",-0.023532000390121,-0.178525326581656,0.132600884722324,0.768431813167516,"White-fronted goose",-0.142274004146712,0.125618192037934
"Raccoon dog amdovirus","Anser.albifrons",0.0598860950362353,-0.0966621116701697,0.213542849177912,0.453344997256617,"White-fronted goose",-0.0838681624864645,0.201824246364988
"Civet kobuvirus","Anser.albifrons",0.0664837863990985,-0.0900957348424404,0.219855922986035,0.405050169990291,"White-fronted goose",-0.0835229403839266,0.258673254512381
"SARS-CoV-2","Jaydia.lineata",0.130709313619121,-0.0254557816999768,0.280646890909426,0.100542236319821,"Indian perch",0,0.257262385689759
"Influenza A virus H3N2","Jaydia.lineata",-0.00632911392405063,-0.16181691579036,0.149465334863608,0.936890895724865,"Indian perch",-0.0156517715286264,0
"Bamboo rat coronavirus","Jaydia.lineata",-0.0406913487709029,-0.195102874866503,0.115688573368627,0.610569339488805,"Indian perch",-0.074040485184423,0
"Raccoon dog amdovirus","Jaydia.lineata",-0.0463936062874754,-0.200592331128473,0.110048265278589,0.561443914230276,"Indian perch",-0.087786366743425,0
"Civet kobuvirus","Jaydia.lineata",-0.0228148932143866,-0.17783061262167,0.133305694385026,0.7752977797972,"Indian perch",-0.0422095203698686,0
"SARS-CoV-2","Trichiurus.haumela",0.152261656804171,-0.00346773454353607,0.300780635025583,0.0553670784524256,"Largehead hairtail",0,0.297954258774097
"Influenza A virus H3N2","Trichiurus.haumela",-0.00632911392405063,-0.16181691579036,0.149465334863608,0.936890895724865,"Largehead hairtail",-0.014334947220685,0
"Bamboo rat coronavirus","Trichiurus.haumela",0.0696190771462626,-0.0869705461550422,0.222851464473964,0.383210963275586,"Largehead hairtail",0,0.141178539142956
"Raccoon dog amdovirus","Trichiurus.haumela",-0.0463936062874755,-0.200592331128473,0.110048265278589,0.561443914230276,"Largehead hairtail",-0.0894112232812116,0
"Civet kobuvirus","Trichiurus.haumela",-0.0228148932143866,-0.17783061262167,0.133305694385026,0.7752977797972,"Largehead hairtail",-0.0459698158140041,0
"SARS-CoV-2","Benthosema.pterotum",0.182138000865082,0.0272636976798726,0.328473233146324,0.0215728072629586,"Skinnycheek lanternfish",0,0.335387646424407
"Influenza A virus H3N2","Benthosema.pterotum",-0.008694889432302,-0.164119989214973,0.147151464989143,0.913380662441646,"Skinnycheek lanternfish",-0.0187631250608109,0
"Bamboo rat coronavirus","Benthosema.pterotum",0.000459540044968445,-0.155198769874972,0.156095584285867,0.995413099348207,"Skinnycheek lanternfish",-0.0698319250225385,0.129664073526027
"Raccoon dog amdovirus","Benthosema.pterotum",-0.0637351897715853,-0.217227458136052,0.0928329411339547,0.424788702792487,"Skinnycheek lanternfish",-0.106047048438341,0
"Civet kobuvirus","Benthosema.pterotum",-0.0313429298776013,-0.186082347544774,0.124913663031231,0.694912417819615,"Skinnycheek lanternfish",-0.0533315806936048,0
"SARS-CoV-2","Abbottina.binhi",0.440400725822612,0.305708995146076,0.557811546629268,6.28129141394297e-09,"Cyprinid fish",0.14694633785513,0.666960023826903
"Influenza A virus H3N2","Abbottina.binhi",0.306169529935687,0.15805430925124,0.440810179962898,8.67773029413189e-05,"Cyprinid fish",0,0.728318940879744
"Bamboo rat coronavirus","Abbottina.binhi",-0.0551071717843626,-0.208962055403004,0.101409857860236,0.490246518690211,"Cyprinid fish",-0.103500502551123,0.0168666032225717
"Raccoon dog amdovirus","Abbottina.binhi",-0.107932372728277,-0.259224768411787,0.0485301118559941,0.175673701482297,"Cyprinid fish",-0.15211974538432,-0.0587125229603877
"Civet kobuvirus","Abbottina.binhi",-0.0530776922775197,-0.207014671526541,0.103423942886375,0.506388237348495,"Cyprinid fish",-0.0794661111958319,-0.0298822076671691
"SARS-CoV-2","Columba.hodgsonii",-0.03431449438,-0.188952516591383,0.121984227075382,0.667630846117044,"Speckled wood-pigeon",-0.0663848717933229,0
"Influenza A virus H3N2","Columba.hodgsonii",-0.00632911392405063,-0.16181691579036,0.149465334863608,0.936890895724865,"Speckled wood-pigeon",-0.0156517715286264,0
"Bamboo rat coronavirus","Columba.hodgsonii",-0.0406913487709029,-0.195102874866503,0.115688573368627,0.610569339488805,"Speckled wood-pigeon",-0.0760672612746889,0
"Raccoon dog amdovirus","Columba.hodgsonii",-0.0463936062874755,-0.200592331128473,0.110048265278589,0.561443914230276,"Speckled wood-pigeon",-0.0878377852361566,0
"Civet kobuvirus","Columba.hodgsonii",-0.0228148932143866,-0.17783061262167,0.133305694385026,0.7752977797972,"Speckled wood-pigeon",-0.0457458522426568,0
"SARS-CoV-2","Gallus.gallus",0.161696213067234,0.00620517300453468,0.309552733887804,0.0417258642823377,"Chicken",0.0311243378064527,0.28549678187594
"Influenza A virus H3N2","Gallus.gallus",0.0487115665657901,-0.107752603364915,0.202821023351605,0.542030604500523,"Chicken",0,0.094452504108684
"Bamboo rat coronavirus","Gallus.gallus",0.161150278445308,0.00564465178464222,0.309045817723209,0.0424300301672113,"Chicken",0.00353377792237847,0.314359562395494
"Raccoon dog amdovirus","Gallus.gallus",0.321076717669682,0.174131686441286,0.454033729650595,3.6836774907429e-05,"Chicken",0.223589391576159,0.419867717602228
"Civet kobuvirus","Gallus.gallus",0.138939913533531,-0.0170765872315886,0.288351348934752,0.0807025805052015,"Chicken",0.0240244811154637,0.235581513917029
"SARS-CoV-2","Ophichthys.cuchia",0.0515568650564825,-0.104932393200355,0.205554564166023,0.518663290756532,"Cuchia",0,0.115837684618087
"Influenza A virus H3N2","Ophichthys.cuchia",-0.00867723206524943,-0.164102806109431,0.147168741270015,0.91355588288922,"Cuchia",-0.0192398589312154,0
"Bamboo rat coronavirus","Ophichthys.cuchia",-0.00759612155963683,-0.16305055357788,0.148226337834186,0.924291741317943,"Cuchia",-0.0661279099798167,0.0325273082175123
"Raccoon dog amdovirus","Ophichthys.cuchia",-0.0636057579198378,-0.217103628406512,0.0929617782959841,0.425731711570523,"Cuchia",-0.106206309213841,0
"Civet kobuvirus","Ophichthys.cuchia",-0.0312792794284885,-0.186020840067381,0.124976381304796,0.695501242471702,"Cuchia",-0.0548660853827075,0
"SARS-CoV-2","Acanthopagrus.latus",0.152261656804171,-0.00346773454353604,0.300780635025583,0.0553670784524255,"Yellowfin seabream",0,0.300551631528344
"Influenza A virus H3N2","Acanthopagrus.latus",-0.00632911392405063,-0.16181691579036,0.149465334863608,0.936890895724865,"Yellowfin seabream",-0.0156517715286264,0
"Bamboo rat coronavirus","Acanthopagrus.latus",0.0696190771462626,-0.0869705461550422,0.222851464473964,0.383210963275586,"Yellowfin seabream",0,0.13908394124958
"Raccoon dog amdovirus","Acanthopagrus.latus",-0.0463936062874755,-0.200592331128473,0.110048265278589,0.561443914230276,"Yellowfin seabream",-0.087277810791504,0
"Civet kobuvirus","Acanthopagrus.latus",-0.0228148932143866,-0.17783061262167,0.133305694385026,0.7752977797972,"Yellowfin seabream",-0.0430311738857901,0
"SARS-CoV-2","Micropterus.punctulatus",0.68923351275148,0.597706642039684,0.763025434301,9.81041807865864e-24,"Spotted bass",0.494830406243491,0.860531856713002
"Influenza A virus H3N2","Micropterus.punctulatus",0.386365285029736,0.245480455036999,0.511266618034127,4.90053239889174e-07,"Spotted bass",0,0.62192860689732
"Bamboo rat coronavirus","Micropterus.punctulatus",0.00345428780514976,-0.152274791929037,0.159016001964158,0.96553145060907,"Spotted bass",-0.123961191557685,0.151319294859296
"Raccoon dog amdovirus","Micropterus.punctulatus",-0.205665424419903,-0.350105324731321,-0.0516723104809296,0.00930218570044258,"Spotted bass",-0.276503438447451,-0.122407014588723
"Civet kobuvirus","Micropterus.punctulatus",-0.0395189519869315,-0.193973030202228,0.116846984673307,0.620899104627303,"Spotted bass",-0.142862667361193,0.104419533886923
"SARS-CoV-2","Pelodiscus.sinensis",0.36655852205215,0.223672692405822,0.494020007114581,2.01289247876538e-06,"Chinese soft-shelled turtle",0.178171506906977,0.568407110324428
"Influenza A virus H3N2","Pelodiscus.sinensis",0.212611188855909,0.0589135673984077,0.356462229366502,0.00713225041542165,"Chinese soft-shelled turtle",0,0.427908573168794
"Bamboo rat coronavirus","Pelodiscus.sinensis",0.212817126149202,0.0591285130246899,0.356650504282497,0.00707543344828945,"Chinese soft-shelled turtle",0.00110717240900504,0.432175626106114
"Raccoon dog amdovirus","Pelodiscus.sinensis",-0.0848938542441888,-0.237404125999478,0.07170077245554,0.287352930994927,"Chinese soft-shelled turtle",-0.165843424830233,0.0280957290348442
"Civet kobuvirus","Pelodiscus.sinensis",-0.0780349200747587,-0.230877905232449,0.0785665519386504,0.328217326550618,"Chinese soft-shelled turtle",-0.110543632670886,-0.0486731589426334
"SARS-CoV-2","Hystrix.indica",0.0379675587683927,-0.118379217646596,0.192477314653779,0.634682472131072,"Indian crested porcupine",0,0.0825930270164729
"Influenza A virus H3N2","Hystrix.indica",-0.00632911392405063,-0.16181691579036,0.149465334863608,0.936890895724865,"Indian crested porcupine",-0.0156517715286264,0
"Bamboo rat coronavirus","Hystrix.indica",0.159803631847403,0.00426244237785068,0.307795057817998,0.0442096466728352,"Indian crested porcupine",0,0.304332078230524
"Raccoon dog amdovirus","Hystrix.indica",-0.0463936062874755,-0.200592331128473,0.110048265278589,0.561443914230276,"Indian crested porcupine",-0.0872063694456855,0
"Civet kobuvirus","Hystrix.indica",-0.0228148932143866,-0.17783061262167,0.133305694385026,0.7752977797972,"Indian crested porcupine",-0.0450756112452995,0
