"Lab.code","Run","Sample_category","mtResults","Gallus.gallus","Anas.poecilorhyncha","Homo.sapiens","Columba.livia","Nyctereutes.procyonoides","Phasianus.colchicus","Canis.lupus","Ptyas.mucosa","Oryctolagus.cuniculus","Sus.scrofa","Ovis.orientalis","Rhizomys.pruinosus","Ctenopharyngodon.idella","Erinaceus.amurensis","Streptopelia.orientalis","Coturnix.japonica","Micropterus.punctulatus","Siniperca.knerii","Bos.taurus","Rattus.tanezumi","Tachysurus.fulvidraco","Felis.catus","Gallinula.chloropus","Blattella.germanica","Anser.albifrons","Naja.atra","Lepus.sinensis","Pseudorasbora.parva","Ruditapes.philippinarum","Carassius.auratus","Sinonovacula.constricta","Lepidoglyphus.destructor","Capra.hircus","Channa.argus","Mizuhopecten.yessoensis","Ictalurus.punctatus","Salmo.salar","Larimichthys.crocea","Muntiacus.reevesi","Arctonyx.collaris","Monopterus.albus","Andrias.davidianus","Marmota.himalayana","Blomia.tropicalis","Hystrix.brachyura","Ptyas.dhumnades","Penaeus.vannamei","Calliphora.chinghaiensis","Ctenocephalides.felis","Chlorocebus.sabaeus","Macrobrachium.nipponense","Silurus.meridionalis","Accipiter.gularis","Scophthalmus.maximus","Tyrophagus.putrescentiae","Uranoscopus.tosae","Myocastor.coypus","Portunus.trituberculatus","Neocaridina.denticulata","Sepia.officinalis","Liposcelis.decolor","Vulpes.vulpes","Scylla.olivacea","Harpadon.nehereus","Clogmia.albipunctata","Paramisgurnus.dabryanus","Pelodiscus.sinensis","Carpoglyphus.lactis","Strongyloides.venezuelensis","Vulpes.lagopus","Paguma.larvata","Ophichthys.cuchia","Pomacea.canaliculata","Melogale.moschata","Podiceps.cristatus","Abbottina.binhi","Luciobarbus.capito","Haliotis.discus","Lycodon.rufozonatus","Anadara.sativa","Periplaneta.americana","Blattella.bisignata","Mustela.sibirica","Liposcelis.entomophila","Haemaphysalis.flava","Hemibarbus.barbus","Macrobrachium.rosenbergii","Dermatophagoides.farinae","Epinephelus.fuscoguttatus","Epophthalmia.elegans","Alectryonella.plicatula","Pampus.echinogaster","Equus.caballus","Charybdis.japonica","Polyodon.spathula","Elopichthys.bambusa","Histiostoma.feroniarum","Micropercops.swinhonis","Pomacea.maculata","Meretrix.lusoria","Argopecten.irradians","Bubalus.carabanensis","Plodia.interpunctella","Lates.calcarifer","Trachinotus.ovatus","Botrylloides.leachii","Eriocheir.sinensis","Amphioctopus.marginatus","Aix.galericulata","Mytilus.chilensis","Buteo.buteo","Channa.gachua","Spirometra.ranarum","Mercenaria.mercenaria","Benthosema.pterotum","Rhodeus.sinensis","Oratosquilla.oratoria","Physella.acuta","Bubo.bubo","Cygnus.columbianus","Diploscapter.coronatus","Chortoglyphus.arcuatus","Toxocara.cati","Caridina.gracilipes","Bombyx.mori","Mytilus.coruscus","Alectoris.chukar","Eisenia.fetida","Bugula.neritina","Tyrophagus.longior","Bufo.tibetanus","Echinochasmus.japonicus","Coilia.nasus","Hystrix.indica","Atrina.pectinata","Eophileurus.chinensis","Elaphe.schrenckii","Scomberomorus.niphonius","Dasyhippus.barbipes","Rhinogobius.cliffordpopei","Hemiechinus.auritus","Rotaria.rotatoria","Metridium.senile","Oryzias.sinensis","Takifugu.obscurus","Trichiurus.haumela","Botaurus.stellaris","Rhizomys.sumatrensis","Jaydia.lineata","Babylonia.areolata","Metastrongylus.salmi","Galba.pervia","Accipiter.nisus","Reinhardtius.hippoglossoides","Hoplobatrachus.rugulosus","Monomorium.pharaonis","Rattus.tunneyi","Rattus.exulans","Scolopax.rusticola","Ascidiella.aspersa","Sitophilus.zeamais","Prochilodus.lineatus","Rhizomys.sinensis","Neoscona.nautica","Carpophilus.dimidiatus","Fulica.atra","Sinobdella.sinensis","Paracanthobrama.guichenoti","Lophius.litulon","Mauremys.megalocephala","Plectropomus.leopardus","Otocyon.megalotis","Columba.janthina","Periplaneta.fuliginosa","Glaucidium.cuculoides","Danio.albolineatus","Seriola.dumerili","Acanthopagrus.latus","Misgurnus.bipartitus","Parasitus.fimetorum","Vanellus.vanellus","Copsychus.saularis","Metapenaeopsis.dalei","Accipiter.virgatus","Channa.asiatica","Apis.cerana","Columba.hodgsonii","Protaetia.brevitarsis","Channa.lucius","Pseudolaubuca.sinensis","SARS2.reads","SARS2.coverage","Sample.ID","Sample_Type","Read_pairs_after_trimming","spots","bases","spots_with_mates","avgLength","download_path","LibraryName","LibraryNameFixed","LibraryStrategy","LibrarySource","LibraryLayout","Platform","Model","RunHash","ReadHash","Sampling.date"
"EWS-2#-2","SRR23971492","market_sewage_east",1,0,0,0,0,0,0,0,0,0,194,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Env_0813","sewage_metagenome",225917807,274010262,13700513100,0,50,"https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR23971492/SRR23971492","Env_0813","Env_0813","RNA-Seq","METAGENOMIC","SINGLE","BGISEQ","DNBSEQ-T7","0573B42EB2B1A62ABCA4331B26866B5E","886C88AF62C4934A33EBD0C8BE278BE9","2020-02-15"
"EWS-3#-2","SRR23971493","market_sewage_east",1,14,0,26,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Env_0815","sewage_metagenome",149316907,149515358,29903071600,149515358,200,"https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR23971493/SRR23971493","Env_0815","Env_0815","RNA-Seq","METAGENOMIC","PAIRED","BGISEQ","DNBSEQ-T7","34F6E7B44E0AF84CE6460366E5F9DF32","D5A4088FE88D6213FF0ACEC32EFAA746","2020-02-15"
"EWS-3#-2","SRR23971556","market_sewage_east",1,0,0,16,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Env_0815","sewage_metagenome",68506541,105847775,5292388750,0,50,"https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR23971556/SRR23971556","Env_0815_SE","Env_0815","RNA-Seq","METAGENOMIC","SINGLE","BGISEQ","DNBSEQ-T7","2DE40E843FA1A133EEFBB9D16DB76DDA","51E928BE4BF9CD512A078A857AA62275","2020-02-15"
"F100","SRR23971579","market_west_Jan1",1,0,0,3,0,0,0,0,0,0,4,38,0,7,0,0,0,288,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3235,2302,"Env_0400","market_metagenome",128438255,130022604,26004520800,130022604,200,"https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR23971579/SRR23971579","Env_0400","Env_0400","RNA-Seq","METAGENOMIC","PAIRED","BGISEQ","DNBSEQ-T7","B32948D64FE1264291B749BC2F76C5D8","31B8FA3627E6BAE0F5C142E8464A0884","2020-01-01"
"F13","SRR23971580","market_west_Jan1",1,12,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197351,29683,"Env_0313","market_metagenome",13638711,97030601,19406120200,97030601,200,"https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR23971580/SRR23971580","Env_0313/Env_0313_seq02","Env_0313","RNA-Seq","METAGENOMIC","PAIRED","BGISEQ","DNBSEQ-T7","F1826F3016FE60A61BD68D728412E942","6157E02EBF7B78BD20FFDD1878036D58","2020-01-01"
"F46","SRR23971581","market_west_Jan1",1,13,11,8,0,0,0,9,0,0,0,0,0,93,0,0,0,27,73,0,0,54,0,0,0,0,0,0,0,0,42,0,0,0,15,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,6602,"Env_0346","market_metagenome",179304826,185800744,37160148800,185800744,200,"https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR23971581/SRR23971581","Env_0346","Env_0346","RNA-Seq","METAGENOMIC","PAIRED","BGISEQ","DNBSEQ-T7","831525B38516C30095CF6BC1FBF4D3BF","1DFC53A80192B23C3A30F0AF73C64A13","2020-01-01"
"F54","SRR23971582","market_west_Jan1",1,13,0,7,0,0,0,0,0,0,5,10,0,105,0,0,0,127,266,5,0,12,0,0,0,0,0,0,11497,3,71,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3280,0,0,0,0,3,0,0,44716,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,660,0,0,0,0,0,0,0,0,0,0,0,0,0,323,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,23,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,46392,29680,"Env_0354","market_metagenome",67764715,81933090,16386618000,81933090,200,"https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR23971582/SRR23971582","Env_0354/Env_0354_seq03","Env_0354","RNA-Seq","METAGENOMIC","PAIRED","BGISEQ","DNBSEQ-T7","BA9BD55DF4AF335E4BCDBED84D275287","2B9417B083E2A246254006F7270CD9D3","2020-01-01"
"F98","SRR23971583","market_west_Jan1",1,22,17,607,0,0,0,0,0,0,38,19,0,0,0,0,0,58,137,7,0,19,0,0,0,0,0,0,7,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,12386,"Env_0398","market_metagenome",193469594,200564637,40112927400,200564637,200,"https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR23971583/SRR23971583","Env_0398","Env_0398","RNA-Seq","METAGENOMIC","PAIRED","BGISEQ","DNBSEQ-T7","23B01AA8CB3E1FBEEF7755C373A8DC18","C63CA7553ED93684D6587DA2732D6B1C","2020-01-01"
"HJ200001-20200112-1","SRR23971518","market_stall_wildlife",1,66,12,69,0,200,0,41,0,54,0,0,0,0,0,0,85,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Env_0516","market_metagenome",97898134,116413586,5005784198,0,43,"https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR23971518/SRR23971518","Env_0516","Env_0516","RNA-Seq","METAGENOMIC","SINGLE","BGISEQ","DNBSEQ-T7","1A1B21548D38E47B7E5BD5A458A8D683","BA7D76E863D36698373C8611D0A6CB0D","2020-01-12"
"HJ200002-20200112-1","SRR23971519","market_stall_wildlife",1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Env_0517","market_metagenome",225334136,231135586,9938830198,0,43,"https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR23971519/SRR23971519","Env_0517","Env_0517","RNA-Seq","METAGENOMIC","SINGLE","BGISEQ","DNBSEQ-T7","1E34A296540D69FDFAF4A984FA81B18D","941D0DD6CE85AC2DA25632E5F9CF66F7","2020-01-12"
"HJ200003-20200112-1","SRR23971520","market_stall_wildlife",1,244,539,96,52,569,435,329,26,1434,18,0,69,0,10,28,233,0,0,0,0,0,894,18,45,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,79,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Env_0518","market_metagenome",106816380,120833173,5195826439,0,43,"https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR23971520/SRR23971520","Env_0518","Env_0518","RNA-Seq","METAGENOMIC","SINGLE","BGISEQ","DNBSEQ-T7","8462D3003C949A4D7CABAC8ED176D33E","572124F2D7625B50A62C04076F89A155","2020-01-12"
"HJ200004-20200112-1","SRR23971521","market_stall_wildlife",1,46,89,60,10,199,1692,440,0,106,0,0,0,0,0,0,37,0,0,0,0,0,96,32,35,0,0,0,0,0,0,0,11,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Env_0519","market_metagenome",216187734,227313012,9774459516,0,43,"https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR23971521/SRR23971521","Env_0519","Env_0519","RNA-Seq","METAGENOMIC","SINGLE","BGISEQ","DNBSEQ-T7","F9A7CF5DE99F3A8D9CBC7A228E7CFF16","DE6E04C272699B6C9C7A0AF7536A36FF","2020-01-12"
"HJ200005-20200112-1","SRR23971523","market_stall_wildlife",1,212,3636,111,32,436,408,3465,46,5560,4123,0,60,0,252,209,29,0,0,0,0,0,22,0,0,0,457,142,0,0,0,0,0,0,0,0,0,11,0,18,114,0,0,8261,0,0,117,0,0,0,0,0,0,15,0,0,19,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Env_0520","market_metagenome",93569403,115311032,4958374376,0,43,"https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR23971523/SRR23971523","Env_0520","Env_0520","RNA-Seq","METAGENOMIC","SINGLE","BGISEQ","DNBSEQ-T7","D0D895829F9200711A27F6AA28E11444","97B7CF6E080082081D1E53CB3658BF27","2020-01-12"
"HJ200006-20200112-1","SRR23971524","market_stall_wildlife",1,56,43,13,0,1948,2634,4096,0,180,0,0,0,0,0,0,39,0,0,0,15,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Env_0521","market_metagenome",79180940,128838556,5540057908,0,43,"https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR23971524/SRR23971524","Env_0521","Env_0521","RNA-Seq","METAGENOMIC","SINGLE","BGISEQ","DNBSEQ-T7","24A74B20E371594B7BDDAE115DC05D2F","EBF1F690DA57852C76E0006D5FEC0446","2020-01-12"
"HJ200007-20200112-1","SRR23971525","market_stall_wildlife",1,511,1054,48,5775,1214,893,389,30,1308,28,34,99,0,62,73,8833,0,0,0,15,0,490,54,37,0,20,0,0,0,0,0,0,0,0,0,0,0,0,89,34,0,0,0,0,28,0,0,16,882,0,0,0,19,0,22,0,66,0,0,0,0,79,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,"Env_0522","market_metagenome",79353606,136838931,5884074033,0,43,"https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR23971525/SRR23971525","Env_0522","Env_0522","RNA-Seq","METAGENOMIC","SINGLE","BGISEQ","DNBSEQ-T7","5D06B970B56A5C73EBDC7CBEAE6368EB","6A4A2932FFD0A704F3C187F655731D6D","2020-01-12"
"HJ200008-20200112-1","SRR23971526","market_stall_wildlife",1,203,145,141,32,504,459,295,16,3830,0,13,103,0,58,19,887,0,0,0,77,0,541,23,23386,0,12,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,20,11,0,183,80,0,0,0,0,0,49,29,58,0,0,0,0,35,0,0,23,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,16,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,"Env_0523","market_metagenome",146491392,152542047,6559308021,0,43,"https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR23971526/SRR23971526","Env_0523","Env_0523","RNA-Seq","METAGENOMIC","SINGLE","BGISEQ","DNBSEQ-T7","43FE3DA65C40068A7D5D85027CD14626","CEBEAB797ADB84E3BC44B9B66792E42C","2020-01-12"
"HJ200009-20200112-1","SRR23971527","market_stall_wildlife",1,53,145,18,450,160,197,197,13,78,0,0,24,0,0,29,120,0,0,0,0,0,67,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,42,0,0,175,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Env_0524","market_metagenome",101063052,149941267,6447474481,0,43,"https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR23971527/SRR23971527","Env_0524","Env_0524","RNA-Seq","METAGENOMIC","SINGLE","BGISEQ","DNBSEQ-T7","6958B0EABAE8761307ACA1C1E5C3F6F9","D3F9BE683077B08C4A594F470960271D","2020-01-12"
"HJ200010-20200112-1","SRR23971528","market_stall_wildlife",1,246,210,335,59,343,275,372,14,1313,0,12,101,0,0,57,1010,0,0,119,47,0,791,11,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,140,0,0,0,0,0,0,71,106,0,0,0,0,13,0,0,35,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Env_0525","market_metagenome",140254650,147884404,6359029372,0,43,"https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR23971528/SRR23971528","Env_0525","Env_0525","RNA-Seq","METAGENOMIC","SINGLE","BGISEQ","DNBSEQ-T7","7DD962685E798B487827FD737652DCFB","E317331761F8BA3B6E20F0D320036F56","2020-01-12"
"HJ200011-20200112-1","SRR23971529","market_stall_wildlife",1,237,498,175,39,1403,219,74,0,86,0,0,105,0,17,46,0,0,0,0,0,0,0,52,0,0,74,43,0,0,0,0,59,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,137,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Env_0526","market_metagenome",39012862,191240048,8223322064,0,43,"https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR23971529/SRR23971529","Env_0526","Env_0526","RNA-Seq","METAGENOMIC","SINGLE","BGISEQ","DNBSEQ-T7","BF9A6EC15318E707178C2DA38FD2FDBE","D0CD899163190756178627B91A283054","2020-01-12"
